account_id,country,industry,account_age_months,monthly_tpv,tpv_trend_3m_pct,txn_count_monthly,avg_ticket_size,num_products_used,login_freq_monthly,disputes_90d,chargebacks_90d,support_tickets_90d,failed_txn_ratio,churn
SMB_EU_003712,ES,Services,7,4772.82,18.85,42,113.64,1,2,1,0,0,0.179,0
SMB_EU_003713,ES,E-commerce,54,8379.94,15.51,30,279.33,2,12,0,0,1,0.121,0
SMB_EU_003714,IT,Retail,28,3271.22,-7.93,17,192.42,2,10,3,0,1,0.111,0
SMB_EU_003715,UK,E-commerce,24,7614.58,0.29,28,271.95,1,11,1,1,1,0.002,0
SMB_EU_003716,FR,E-commerce,18,18837.58,-0.49,78,241.51,3,9,1,1,1,0.049,0
SMB_EU_003717,FR,Retail,46,10200.32,-32.27,37,275.68,1,7,3,1,2,0.098,0
SMB_EU_003718,DE,E-commerce,69,36025.35,-64.09,161,223.76,2,2,0,0,0,0.079,0
SMB_EU_003719,NL,Retail,13,8042.26,-2.51,31,259.43,2,8,1,0,2,0.073,0
SMB_EU_003720,FR,Services,36,1741.08,-2.59,16,108.82,2,9,0,0,2,0.164,1
SMB_EU_003721,FR,Services,52,4334.2,7.68,15,288.95,2,13,0,0,0,0.076,0
SMB_EU_003722,ES,E-commerce,31,6528.8,-17.1,54,120.9,1,13,2,0,1,0.07,0
SMB_EU_003723,UK,Services,44,2423.86,-80.99,28,86.57,4,14,1,0,1,0.024,0
SMB_EU_003724,DE,Services,10,7083.54,7.78,36,196.76,3,9,0,0,0,0.046,0
SMB_EU_003725,FR,Retail,70,8988.54,2.68,38,236.54,2,8,1,0,2,0.078,0
SMB_EU_003726,UK,Subscription,46,12804.08,9.35,54,237.11,2,6,1,1,0,0.055,0
SMB_EU_003727,DE,Services,39,4034.74,16.0,26,155.18,1,12,1,1,2,0.064,0
SMB_EU_003728,DE,Retail,49,12855.34,-2.14,52,247.22,2,7,2,0,3,0.125,0
SMB_EU_003729,DE,Retail,21,6242.62,-30.89,24,260.11,2,10,0,0,1,0.115,1
SMB_EU_003730,IT,Retail,11,15634.05,-13.34,73,214.17,2,8,0,1,1,0.009,0
SMB_EU_003731,DE,Retail,9,9837.73,-14.19,60,163.96,3,5,2,0,3,0.109,0
SMB_EU_003732,UK,Services,8,4416.02,6.43,21,210.29,1,5,1,0,3,0.114,1
SMB_EU_003733,NL,E-commerce,36,17035.61,-5.53,63,270.41,1,10,1,0,1,0.09,0
SMB_EU_003734,NL,Services,19,4946.7,3.92,18,274.82,2,14,3,1,0,0.125,0
SMB_EU_003735,FR,Services,67,13028.01,29.89,150,86.85,3,10,1,1,0,0.09,0
SMB_EU_003736,NL,Hospitality,58,6951.95,-29.63,65,106.95,1,12,1,1,3,0.042,0
SMB_EU_003737,IT,Hospitality,46,5994.2,3.18,74,81.0,2,11,0,0,1,0.142,0
SMB_EU_003738,ES,Retail,39,6933.38,-13.04,37,187.39,1,7,1,0,2,0.044,0
SMB_EU_003739,ES,E-commerce,15,24877.42,-25.5,141,176.44,3,14,1,2,1,0.033,0
SMB_EU_003740,IT,Hospitality,17,9175.23,-1.09,46,199.46,2,10,2,1,1,0.121,0
SMB_EU_003741,UK,Retail,15,6787.87,16.0,29,234.06,3,18,0,0,1,0.102,0
SMB_EU_003742,ES,Retail,11,3999.05,-4.84,25,159.96,2,7,1,1,3,0.037,0
SMB_EU_003743,ES,Services,24,2910.3,6.02,23,126.53,3,9,0,1,1,0.089,0
SMB_EU_003744,DE,Hospitality,51,5372.33,21.4,32,167.89,3,9,0,1,2,0.141,0
SMB_EU_003745,DE,E-commerce,23,33696.93,-24.16,411,81.99,3,13,1,1,1,0.03,0
SMB_EU_003746,DE,Hospitality,14,5163.7,6.43,20,258.19,3,5,2,0,2,0.066,0
SMB_EU_003747,IT,Services,23,3500.7,2.55,21,166.7,2,7,1,0,0,0.084,0
SMB_EU_003748,FR,E-commerce,30,5215.41,-22.78,24,217.31,2,8,0,0,0,0.109,1
SMB_EU_003749,FR,Retail,18,19837.35,-9.45,131,151.43,3,8,1,1,1,0.051,0
SMB_EU_003750,UK,Subscription,24,12662.46,-4.21,59,214.62,2,9,0,1,1,0.055,0
SMB_EU_003751,UK,E-commerce,120,24183.15,-12.78,122,198.22,1,6,1,0,2,0.008,0
SMB_EU_003752,UK,Retail,8,14245.69,3.73,113,126.07,3,7,0,1,0,0.045,0
SMB_EU_003753,FR,E-commerce,4,13588.34,28.67,62,219.17,2,8,1,0,2,0.083,1
SMB_EU_003754,IT,Services,28,5260.32,22.77,51,103.14,1,9,0,0,1,0.018,0
SMB_EU_003755,FR,Retail,35,19542.72,3.66,105,186.12,2,13,1,0,0,0.013,0
SMB_EU_003756,DE,E-commerce,23,16706.51,11.69,70,238.66,4,13,1,0,0,0.047,0
SMB_EU_003757,DE,Retail,12,11381.13,-10.93,57,199.67,3,11,0,0,0,0.065,0
SMB_EU_003758,FR,Subscription,67,15173.57,-5.54,62,244.73,2,6,2,0,2,0.025,0
SMB_EU_003759,NL,Retail,27,11765.84,-23.43,84,140.07,1,10,1,2,2,0.075,1
SMB_EU_003760,ES,Hospitality,29,5555.89,13.69,61,91.08,3,9,0,0,1,0.027,0
SMB_EU_003761,DE,Subscription,45,8818.87,7.43,96,91.86,2,13,1,0,1,0.047,0
SMB_EU_003762,ES,Retail,23,12756.31,-11.34,92,138.66,1,14,1,0,2,0.094,0
SMB_EU_003763,NL,Subscription,21,14336.75,-3.13,84,170.68,4,14,0,1,2,0.068,0
SMB_EU_003764,FR,Subscription,67,18140.81,-17.01,92,197.18,1,7,0,0,0,0.027,1
SMB_EU_003765,NL,Services,6,6959.42,-75.79,28,248.55,2,8,3,0,0,0.082,1
SMB_EU_003766,FR,Retail,33,11443.31,-75.71,43,266.12,1,7,1,0,0,0.114,1
SMB_EU_003767,IT,Hospitality,31,4590.64,11.51,20,229.53,4,10,0,0,1,0.215,0
SMB_EU_003768,NL,Services,19,3528.06,18.08,19,185.69,1,15,1,0,2,0.093,0
SMB_EU_003769,DE,Subscription,23,14376.62,-32.43,104,138.24,2,6,0,2,0,0.159,0
SMB_EU_003770,DE,Retail,63,5668.53,27.57,33,171.77,3,6,2,1,1,0.011,0
SMB_EU_003771,IT,Services,14,4938.28,-0.18,35,141.09,1,15,0,1,0,0.158,0
SMB_EU_003772,UK,E-commerce,43,34310.94,4.35,158,217.16,1,14,1,0,1,0.075,0
SMB_EU_003773,FR,Retail,26,16639.57,-22.09,64,259.99,1,12,2,1,2,0.092,0
SMB_EU_003774,ES,E-commerce,40,17977.55,19.81,93,193.31,2,8,1,0,2,0.098,0
SMB_EU_003775,IT,Services,35,4186.04,3.0,46,91.0,2,7,0,0,2,0.069,0
SMB_EU_003776,UK,E-commerce,3,13929.69,-34.48,49,284.28,3,12,1,0,0,0.076,0
SMB_EU_003777,ES,E-commerce,13,25245.46,18.31,174,145.09,1,7,2,0,2,0.09,0
SMB_EU_003778,IT,Subscription,15,8805.05,20.02,31,284.03,3,9,0,1,3,0.093,0
SMB_EU_003779,IT,E-commerce,12,10730.4,-9.72,41,261.72,4,10,0,1,1,0.033,0
SMB_EU_003780,UK,Hospitality,17,12443.82,-3.12,73,170.46,3,14,0,1,3,0.207,0
SMB_EU_003781,FR,E-commerce,29,16726.77,-9.18,181,92.41,2,12,2,1,2,0.049,0
SMB_EU_003782,FR,E-commerce,48,10608.94,13.43,37,286.73,4,17,3,0,5,0.047,0
SMB_EU_003783,DE,Hospitality,9,7997.46,4.99,36,222.15,4,13,1,1,0,0.006,0
SMB_EU_003784,ES,Subscription,27,16118.31,16.04,119,135.45,2,8,0,0,0,0.036,0
SMB_EU_003785,ES,E-commerce,32,8194.36,16.69,42,195.1,1,12,0,0,0,0.337,0
SMB_EU_003786,DE,Services,55,4433.39,-25.91,20,221.67,4,5,2,1,3,0.095,0
SMB_EU_003787,IT,Retail,72,6899.38,20.26,53,130.18,3,13,1,1,1,0.044,0
SMB_EU_003788,NL,Retail,23,10494.11,14.26,104,100.9,1,10,1,1,4,0.012,1
SMB_EU_003789,DE,E-commerce,12,21916.84,-5.54,158,138.71,4,3,2,1,2,0.03,0
SMB_EU_003790,UK,Retail,34,5746.31,5.25,64,89.79,2,11,1,0,1,0.241,0
SMB_EU_003791,DE,E-commerce,12,6125.13,-27.99,64,95.71,1,9,0,0,0,0.058,0
SMB_EU_003792,DE,E-commerce,32,27858.26,-11.47,243,114.64,1,11,1,0,2,0.1,0
SMB_EU_003793,IT,Retail,14,4085.62,-5.57,36,113.49,1,14,2,0,0,0.15,0
SMB_EU_003794,ES,E-commerce,37,17650.44,7.18,131,134.74,2,7,2,0,0,0.072,0
SMB_EU_003795,DE,E-commerce,15,13857.99,1.01,48,288.71,2,9,1,0,0,0.107,0
SMB_EU_003796,IT,Hospitality,67,6614.25,-6.48,32,206.7,2,10,1,0,3,0.113,0
SMB_EU_003797,NL,Subscription,26,24239.05,2.85,140,173.14,2,7,3,1,3,0.088,0
SMB_EU_003798,DE,Hospitality,6,37141.26,40.6,182,204.07,3,8,0,0,1,0.133,0
SMB_EU_003799,DE,E-commerce,49,5629.31,-10.28,69,81.58,1,12,0,0,1,0.028,0
SMB_EU_003800,IT,Subscription,23,16241.48,-3.75,59,275.28,4,11,1,1,0,0.061,0
SMB_EU_003801,FR,Services,39,4552.56,-10.02,23,197.94,3,7,2,0,4,0.01,0
SMB_EU_003802,UK,Retail,50,15001.56,-51.86,84,178.59,3,10,0,0,4,0.082,0
SMB_EU_003803,ES,Retail,27,14207.92,-13.53,49,289.96,2,14,0,1,1,0.081,0
SMB_EU_003804,UK,Hospitality,8,13979.7,10.74,58,241.03,4,8,0,0,0,0.102,0
SMB_EU_003805,FR,Hospitality,29,7118.79,-0.09,46,154.76,1,8,0,0,2,0.073,0
SMB_EU_003806,UK,Services,62,2932.02,-35.82,10,293.2,1,9,0,0,1,0.018,0
SMB_EU_003807,NL,Services,24,8723.56,-24.74,33,264.35,3,9,1,1,0,0.102,1
SMB_EU_003808,FR,Hospitality,35,6440.19,-2.44,22,292.74,3,13,0,0,1,0.123,0
SMB_EU_003809,DE,Subscription,14,7821.83,-56.55,77,101.58,1,13,2,0,1,0.054,1
SMB_EU_003810,DE,E-commerce,7,11271.93,12.45,39,289.02,2,7,0,2,0,0.091,0
SMB_EU_003811,IT,Retail,23,14632.47,2.54,73,200.44,2,21,0,0,1,0.049,0
SMB_EU_003812,NL,Services,27,13084.91,0.33,57,229.56,2,12,0,0,2,0.075,0
SMB_EU_003813,FR,E-commerce,54,7321.67,-6.99,58,126.24,2,11,0,0,0,0.235,0
SMB_EU_003814,IT,Services,28,7261.67,11.17,65,111.72,4,11,2,0,0,0.058,0
SMB_EU_003815,FR,Subscription,51,7197.92,5.23,74,97.27,4,10,2,0,1,0.011,0
SMB_EU_003816,IT,Hospitality,19,2487.79,-26.5,14,177.7,4,9,1,0,1,0.016,0
SMB_EU_003817,FR,Hospitality,8,6556.02,-18.38,51,128.55,2,9,0,0,1,0.179,0
SMB_EU_003818,ES,E-commerce,36,9099.03,16.02,93,97.84,1,13,1,0,1,0.066,0
SMB_EU_003819,ES,E-commerce,66,5820.57,9.07,20,291.03,2,8,2,0,1,0.239,0
SMB_EU_003820,NL,E-commerce,17,9384.0,3.83,39,240.62,2,13,1,0,1,0.14,0
SMB_EU_003821,FR,Hospitality,40,3238.45,-99.69,17,190.5,1,12,1,0,1,0.181,1
SMB_EU_003822,FR,Services,41,3392.02,-0.57,14,242.29,2,10,1,0,0,0.113,0
SMB_EU_003823,ES,Hospitality,7,2708.05,-3.62,13,208.31,2,10,0,0,0,0.052,0
SMB_EU_003824,FR,Retail,22,6311.4,-9.28,53,119.08,4,11,2,0,1,0.022,0
SMB_EU_003825,DE,E-commerce,42,9777.67,11.31,45,217.28,1,10,1,0,2,0.019,0
SMB_EU_003826,DE,Services,33,6263.92,10.72,27,232.0,3,10,2,0,2,0.014,0
SMB_EU_003827,NL,E-commerce,42,21416.76,6.55,162,132.2,2,8,0,0,3,0.11,0
SMB_EU_003828,NL,E-commerce,38,17533.96,15.57,117,149.86,1,8,0,0,0,0.19,0
SMB_EU_003829,UK,Services,25,4341.29,-15.33,26,166.97,1,5,0,0,0,0.082,0
SMB_EU_003830,FR,Hospitality,27,5125.88,-6.8,24,213.58,1,10,1,0,3,0.046,0
SMB_EU_003831,FR,E-commerce,53,9077.56,1.12,84,108.07,1,12,0,1,0,0.053,0
SMB_EU_003832,ES,Services,29,3069.89,-9.33,13,236.15,1,5,0,0,0,0.203,0
SMB_EU_003833,ES,Retail,15,12202.05,10.91,78,156.44,4,11,1,1,0,0.009,0
SMB_EU_003834,FR,Subscription,23,3131.16,-7.83,13,240.86,1,9,2,0,2,0.159,0
SMB_EU_003835,NL,Retail,35,7621.75,19.48,27,282.29,3,14,0,0,1,0.125,0
SMB_EU_003836,FR,Retail,51,6588.49,-13.97,24,274.52,4,14,1,0,0,0.055,0
SMB_EU_003837,UK,Services,7,7162.92,31.98,30,238.76,2,10,1,1,2,0.044,0
SMB_EU_003838,DE,Retail,22,3402.24,30.44,28,121.51,1,4,1,0,1,0.087,0
SMB_EU_003839,UK,Services,48,5037.58,-1.42,21,239.88,2,9,2,1,0,0.123,1
SMB_EU_003840,IT,Services,14,6142.48,17.19,28,219.37,1,8,1,0,1,0.083,0
SMB_EU_003841,NL,Services,14,1594.56,-6.01,6,265.76,1,9,0,0,1,0.044,0
SMB_EU_003842,DE,Subscription,27,4723.87,-43.04,17,277.87,2,9,0,1,0,0.053,0
SMB_EU_003843,NL,E-commerce,6,14196.23,-2.64,96,147.88,2,6,0,0,2,0.039,0
SMB_EU_003844,FR,Services,77,6806.83,-19.28,31,219.58,3,10,3,1,3,0.091,0
SMB_EU_003845,DE,Retail,35,8925.76,-52.99,64,139.46,2,9,2,1,1,0.122,1
SMB_EU_003846,IT,E-commerce,40,20995.81,-4.03,134,156.69,3,11,1,0,0,0.073,0
SMB_EU_003847,UK,Services,55,2616.44,4.19,13,201.26,1,10,1,0,0,0.1,0
SMB_EU_003848,IT,E-commerce,105,5782.29,-5.31,33,175.22,1,7,0,1,3,0.03,0
SMB_EU_003849,ES,Hospitality,25,6312.07,0.55,30,210.4,2,5,0,0,1,0.07,0
SMB_EU_003850,DE,E-commerce,7,7173.82,-18.27,29,247.37,4,12,1,0,0,0.063,0
SMB_EU_003851,FR,Hospitality,33,3570.0,-6.81,17,210.0,3,8,2,2,0,0.049,0
SMB_EU_003852,DE,Subscription,14,15746.08,-5.06,54,291.59,3,14,1,0,3,0.186,0
SMB_EU_003853,IT,Retail,10,8961.17,15.81,37,242.19,2,10,2,0,0,0.061,0
SMB_EU_003854,UK,Hospitality,18,4266.84,-36.97,14,304.77,2,16,0,0,1,0.17,0
SMB_EU_003855,IT,Services,24,3289.12,0.19,14,234.94,1,13,0,0,0,0.092,0
SMB_EU_003856,DE,E-commerce,56,21771.53,-6.0,114,190.98,2,8,1,0,0,0.058,0
SMB_EU_003857,FR,Retail,79,9084.99,20.41,53,171.41,2,11,1,0,2,0.119,0
SMB_EU_003858,IT,Hospitality,11,2895.12,-7.92,12,241.26,2,10,0,0,1,0.05,0
SMB_EU_003859,FR,E-commerce,19,4661.59,7.75,20,233.08,4,7,0,1,1,0.118,0
SMB_EU_003860,ES,Retail,39,24742.51,-21.81,109,227.0,3,7,1,1,1,0.132,0
SMB_EU_003861,ES,Services,42,2401.16,-22.39,10,240.12,1,6,0,0,0,0.099,0
SMB_EU_003862,IT,E-commerce,12,20587.17,-33.96,76,270.88,4,15,1,1,3,0.073,0
SMB_EU_003863,FR,Subscription,48,22278.91,-6.47,171,130.29,1,13,0,1,3,0.154,0
SMB_EU_003864,FR,Services,15,5462.99,14.19,27,202.33,1,10,0,1,2,0.045,0
SMB_EU_003865,DE,Hospitality,12,4184.96,10.13,20,209.25,4,10,1,0,3,0.046,0
SMB_EU_003866,FR,Retail,38,3400.12,-3.5,24,141.67,2,15,0,0,0,0.031,0
SMB_EU_003867,FR,E-commerce,57,6322.05,-15.71,21,301.05,3,14,1,0,2,0.08,0
SMB_EU_003868,IT,Retail,33,10028.77,-41.81,40,250.72,1,12,1,1,0,0.055,0
SMB_EU_003869,IT,Subscription,29,21494.79,-1.01,143,150.31,4,4,0,0,1,0.007,0
SMB_EU_003870,DE,Retail,25,6310.19,-24.28,40,157.75,3,14,2,0,1,0.086,0
SMB_EU_003871,FR,E-commerce,28,10746.91,-22.99,45,238.82,2,11,3,0,0,0.077,1
SMB_EU_003872,DE,E-commerce,22,22794.95,6.56,276,82.59,3,8,1,0,2,0.163,0
SMB_EU_003873,DE,E-commerce,38,9939.15,-19.14,55,180.71,4,10,0,0,1,0.003,1
SMB_EU_003874,ES,Retail,28,9432.22,27.89,61,154.63,2,13,1,0,0,0.07,0
SMB_EU_003875,DE,Hospitality,101,6152.39,-62.91,23,267.5,2,12,0,0,1,0.069,0
SMB_EU_003876,FR,Retail,33,6257.37,-0.01,25,250.29,3,9,2,0,2,0.094,0
SMB_EU_003877,DE,Retail,22,7925.76,2.39,52,152.42,2,6,0,0,1,0.076,0
SMB_EU_003878,UK,E-commerce,11,43204.36,-10.94,160,270.03,4,8,2,1,0,0.039,0
SMB_EU_003879,IT,Services,13,7186.17,-33.6,26,276.39,1,8,0,0,0,0.045,0
SMB_EU_003880,FR,Hospitality,34,11556.64,-55.37,57,202.75,2,12,0,0,0,0.083,0
SMB_EU_003881,NL,E-commerce,17,8643.72,-11.3,75,115.25,3,7,2,0,3,0.196,0
SMB_EU_003882,ES,Hospitality,30,11580.48,1.75,46,251.75,2,12,0,0,2,0.258,0
SMB_EU_003883,UK,E-commerce,59,22009.24,-1.83,146,150.75,1,7,1,1,0,0.033,0
SMB_EU_003884,FR,Subscription,9,3660.01,3.95,19,192.63,2,10,1,1,1,0.069,0
SMB_EU_003885,UK,Retail,23,11059.79,23.43,123,89.92,4,4,1,0,0,0.194,0
SMB_EU_003886,UK,Hospitality,2,4409.65,-8.19,23,191.72,2,12,0,1,0,0.042,0
SMB_EU_003887,UK,Services,7,1977.74,-7.03,12,164.81,1,15,1,0,1,0.07,0
SMB_EU_003888,IT,Services,31,5404.89,-24.99,23,235.0,3,9,0,0,1,0.089,0
SMB_EU_003889,IT,Retail,8,11054.83,-2.93,124,89.15,2,7,1,0,1,0.135,1
SMB_EU_003890,FR,E-commerce,9,16428.46,6.15,76,216.16,2,13,1,0,3,0.019,0
SMB_EU_003891,ES,Services,73,4683.07,-7.25,19,246.48,2,6,0,0,0,0.078,0
SMB_EU_003892,NL,Retail,16,6560.65,6.25,79,83.05,1,10,1,0,2,0.091,0
SMB_EU_003893,IT,Services,12,21963.69,-2.66,90,244.04,2,12,3,0,0,0.099,0
SMB_EU_003894,NL,Services,59,2459.35,-19.53,23,106.93,2,11,0,0,2,0.042,0
SMB_EU_003895,ES,Services,12,8441.76,-50.3,36,234.49,2,10,1,1,0,0.133,1
SMB_EU_003896,ES,Retail,33,8074.37,-3.09,45,179.43,1,6,0,1,0,0.066,0
SMB_EU_003897,DE,Services,34,2994.44,1.84,15,199.63,1,6,2,0,1,0.026,0
SMB_EU_003898,ES,Hospitality,46,5828.27,-8.5,38,153.38,3,9,0,0,0,0.137,0
SMB_EU_003899,IT,Services,10,2167.73,-9.83,16,135.48,2,6,1,0,1,0.08,0
SMB_EU_003900,UK,Retail,13,5596.53,-47.82,59,94.86,1,9,4,0,2,0.099,1
SMB_EU_003901,NL,Retail,16,7777.86,-3.46,29,268.2,1,9,0,0,0,0.209,0
SMB_EU_003902,FR,E-commerce,14,5914.34,25.86,28,211.23,1,8,1,0,1,0.101,0
SMB_EU_003903,UK,Retail,44,10840.3,11.98,37,292.98,2,8,0,0,0,0.031,0
SMB_EU_003904,FR,Hospitality,34,3365.25,8.18,13,258.87,2,7,0,2,1,0.093,0
SMB_EU_003905,UK,Subscription,37,3766.67,-50.54,14,269.05,1,6,0,2,1,0.038,0
SMB_EU_003906,NL,E-commerce,7,7844.4,-30.39,37,212.01,2,8,1,1,2,0.154,0
SMB_EU_003907,NL,Services,30,18449.0,-12.11,189,97.61,1,11,1,1,1,0.127,0
SMB_EU_003908,FR,Retail,65,2441.48,-64.36,9,271.28,1,9,0,3,3,0.036,1
SMB_EU_003909,IT,Retail,93,10392.82,-51.49,98,106.05,3,8,1,0,0,0.187,0
SMB_EU_003910,FR,Retail,18,5096.02,-0.5,26,196.0,3,11,0,1,3,0.142,0
SMB_EU_003911,DE,E-commerce,47,12157.83,9.84,45,270.17,3,10,1,0,2,0.205,0
SMB_EU_003912,FR,Subscription,14,12930.43,4.1,70,184.72,1,10,0,0,0,0.187,0
SMB_EU_003913,DE,Retail,7,11159.96,-10.16,96,116.25,1,5,0,0,0,0.152,0
SMB_EU_003914,UK,Hospitality,7,3988.21,-4.68,25,159.53,2,6,0,1,0,0.279,0
SMB_EU_003915,UK,E-commerce,59,6641.62,-42.07,22,301.89,3,9,0,0,1,0.177,0
SMB_EU_003916,FR,Subscription,19,13072.48,5.16,44,297.1,2,8,0,0,3,0.12,0
SMB_EU_003917,ES,Retail,17,11143.63,3.69,47,237.1,2,14,0,1,0,0.027,0
SMB_EU_003918,FR,Retail,43,6742.7,19.23,24,280.95,1,7,2,0,3,0.059,0
SMB_EU_003919,IT,Retail,9,10429.19,-28.54,116,89.91,2,8,1,0,1,0.016,1
SMB_EU_003920,ES,E-commerce,36,11479.38,-19.79,82,139.99,3,7,0,2,1,0.043,0
SMB_EU_003921,UK,E-commerce,22,9132.39,-60.99,57,160.22,2,9,1,0,3,0.203,1
SMB_EU_003922,FR,Services,88,5011.9,-0.21,61,82.16,1,5,1,0,2,0.131,0
SMB_EU_003923,ES,Hospitality,19,8192.17,32.27,50,163.84,2,9,0,2,1,0.111,0
SMB_EU_003924,FR,Hospitality,23,7223.28,-4.95,72,100.32,3,12,1,0,4,0.147,0
SMB_EU_003925,UK,E-commerce,7,20359.5,-14.74,105,193.9,1,13,1,1,1,0.024,0
SMB_EU_003926,DE,Retail,96,5068.75,6.57,63,80.46,2,9,0,0,1,0.056,0
SMB_EU_003927,IT,E-commerce,20,38751.86,7.45,278,139.4,4,8,2,2,2,0.169,0
SMB_EU_003928,IT,Subscription,75,7328.68,-1.11,27,271.43,2,14,1,1,0,0.268,0
SMB_EU_003929,IT,Services,5,4655.68,-3.3,37,125.83,1,10,0,0,0,0.044,0
SMB_EU_003930,DE,Services,32,2266.52,14.23,24,94.44,2,8,1,0,0,0.055,0
SMB_EU_003931,UK,Services,90,4450.98,-12.8,33,134.88,1,11,0,0,1,0.07,0
SMB_EU_003932,DE,Retail,16,11009.78,-5.11,42,262.14,1,8,1,1,0,0.062,0
SMB_EU_003933,IT,Retail,30,12641.03,-7.83,60,210.68,1,7,0,2,2,0.22,1
SMB_EU_003934,FR,Retail,61,20421.86,16.41,98,208.39,1,10,0,0,1,0.074,0
SMB_EU_003935,FR,E-commerce,20,20495.21,4.28,256,80.06,3,13,0,1,0,0.181,0
SMB_EU_003936,IT,Retail,7,9445.98,-15.97,51,185.22,3,15,0,0,0,0.056,0
SMB_EU_003937,FR,E-commerce,18,11476.17,-54.87,83,138.27,1,12,2,0,2,0.042,0
SMB_EU_003938,DE,Hospitality,32,4033.83,28.1,26,155.15,4,11,1,0,1,0.036,0
SMB_EU_003939,DE,Services,32,8949.4,16.25,42,213.08,3,12,0,0,0,0.216,0
SMB_EU_003940,FR,Services,42,8847.02,12.62,32,276.47,2,14,1,1,0,0.347,0
SMB_EU_003941,ES,Subscription,13,4716.26,-21.35,39,120.93,1,12,1,0,0,0.012,0
SMB_EU_003942,UK,Retail,85,12345.59,22.63,50,246.91,3,10,0,2,1,0.03,0
SMB_EU_003943,DE,Retail,14,11818.57,-16.55,130,90.91,2,11,0,0,0,0.038,0
SMB_EU_003944,FR,Hospitality,28,3075.52,11.29,20,153.78,1,12,2,0,2,0.033,0
SMB_EU_003945,DE,E-commerce,33,20745.39,-37.22,162,128.06,1,10,1,0,2,0.104,1
SMB_EU_003946,DE,E-commerce,31,7991.05,-3.73,28,285.39,1,10,1,0,1,0.028,0
SMB_EU_003947,IT,E-commerce,10,3492.0,10.89,29,120.41,3,12,2,0,1,0.043,0
SMB_EU_003948,IT,E-commerce,62,13626.12,-2.15,66,206.46,1,8,1,0,1,0.081,0
SMB_EU_003949,DE,E-commerce,17,17509.42,-63.22,151,115.96,2,10,1,0,4,0.14,1
SMB_EU_003950,FR,E-commerce,35,13999.31,-65.92,76,184.2,1,11,1,1,1,0.063,1
SMB_EU_003951,DE,E-commerce,30,83790.05,-29.8,490,171.0,2,14,3,0,1,0.111,0
SMB_EU_003952,ES,Hospitality,30,7531.32,11.45,85,88.6,2,18,0,0,1,0.145,0
SMB_EU_003953,UK,E-commerce,7,16384.49,-15.1,63,260.07,2,13,1,0,2,0.211,0
SMB_EU_003954,DE,E-commerce,16,19410.32,27.88,77,252.08,1,9,2,0,3,0.013,0
SMB_EU_003955,FR,Retail,35,6138.93,-53.45,43,142.77,1,7,1,1,0,0.089,0
SMB_EU_003956,UK,E-commerce,7,26199.43,-2.63,122,214.75,1,5,0,0,2,0.042,0
SMB_EU_003957,UK,Services,22,6209.24,-27.14,39,159.21,2,11,0,0,1,0.005,0
SMB_EU_003958,FR,Services,28,6040.83,10.97,24,251.7,1,8,1,2,1,0.02,0
SMB_EU_003959,DE,Hospitality,40,4125.91,14.83,18,229.22,2,10,2,1,1,0.019,0
SMB_EU_003960,DE,Retail,28,3129.41,19.55,31,100.95,1,7,2,0,2,0.167,0
SMB_EU_003961,IT,Hospitality,23,4441.21,-22.92,17,261.25,4,9,3,0,3,0.114,0
SMB_EU_003962,FR,Hospitality,31,7108.84,-31.48,60,118.48,2,5,2,1,2,0.041,0
SMB_EU_003963,DE,E-commerce,22,11487.17,8.65,97,118.42,1,6,0,2,1,0.109,0
SMB_EU_003964,IT,E-commerce,13,17869.34,2.23,74,241.48,1,15,0,0,1,0.198,0
SMB_EU_003965,DE,E-commerce,18,13047.98,4.4,108,120.81,1,12,0,0,1,0.08,0
SMB_EU_003966,ES,Hospitality,34,7768.73,-5.4,73,106.42,4,11,1,0,1,0.131,0
SMB_EU_003967,FR,Services,23,2782.48,23.26,18,154.58,1,11,1,1,3,0.106,0
SMB_EU_003968,DE,Retail,114,8981.58,-0.06,34,264.16,3,10,2,1,0,0.152,0
SMB_EU_003969,IT,Services,10,3403.71,-58.43,29,117.37,2,13,3,0,0,0.01,0
SMB_EU_003970,FR,Retail,34,3178.7,6.8,21,151.37,3,6,0,0,1,0.123,0
SMB_EU_003971,UK,Retail,37,7245.27,0.84,51,142.06,4,5,0,1,1,0.014,0
SMB_EU_003972,IT,Subscription,27,22624.09,19.26,143,158.21,4,12,0,1,0,0.022,0
SMB_EU_003973,FR,Subscription,21,3751.21,-42.34,16,234.45,1,12,2,1,0,0.094,1
SMB_EU_003974,ES,Retail,26,8594.11,-16.0,51,168.51,3,8,0,0,0,0.069,0
SMB_EU_003975,FR,E-commerce,26,24205.9,-9.19,98,247.0,1,11,0,0,1,0.031,0
SMB_EU_003976,UK,Retail,70,31799.8,-15.14,144,220.83,1,12,1,1,1,0.062,0
SMB_EU_003977,FR,E-commerce,5,11159.49,40.42,70,159.42,2,7,0,1,2,0.059,0
SMB_EU_003978,IT,Services,13,3422.04,9.53,20,171.1,2,6,0,0,1,0.148,0
SMB_EU_003979,DE,Subscription,31,4469.2,-66.26,19,235.22,2,17,2,2,0,0.058,1
SMB_EU_003980,NL,Hospitality,52,11894.42,-10.13,60,198.24,4,13,0,1,3,0.179,0
SMB_EU_003981,ES,E-commerce,13,8913.81,-32.86,33,270.12,3,9,3,1,2,0.046,0
